author,original_title,formatted_title
jorge-carrera-andrade,El hombre del Ecuador bajo la Torre Eiffel,el-hombre-del-ecuador-bajo-la-torre-eiffel.txt
jorge-carrera-andrade,Lo que es el caracol,lo-que-es-el-caracol.txt
jorge-carrera-andrade,Inventario de mis únicos bienes,inventario-de-mis-unicos-bienes.txt
jorge-carrera-andrade,Zona minada,zona-minada.txt
jorge-carrera-andrade,Tributo de la noche,tributo-de-la-noche.txt
jorge-carrera-andrade,Promesa del río Guayas,promesa-del-rio-guayas.txt
jorge-carrera-andrade,La ventana nació de un deseo de cielo,la-ventana-nacio-de-un-deseo-de-cielo.txt
jorge-carrera-andrade,Tierra de pájaros,tierra-de-pajaros.txt
jorge-carrera-andrade,Juan sin Cielo,juan-sin-cielo.txt
jorge-carrera-andrade,Araña,arana.txt
jorge-carrera-andrade,Mecanografía,mecanografia.txt
jorge-carrera-andrade,La espuma dulce monja en su hospital marino,la-espuma-dulce-monja-en-su-hospital-marino.txt
jorge-carrera-andrade,Nuez,nuez.txt
jorge-carrera-andrade,El viaje infinito,el-viaje-infinito.txt
jorge-carrera-andrade,Dios de alegría,dios-de-alegria.txt
jorge-carrera-andrade,Conejo hermano tímido mi maestro y filósofo,conejo-hermano-timido-mi-maestro-y-filosofo.txt
jorge-carrera-andrade,Nací en el siglo de la defunción de la rosa,naci-en-el-siglo-de-la-defuncion-de-la-rosa.txt
jorge-carrera-andrade,Solo encontré dos pájaros y el viento,solo-encontre-dos-pajaros-y-el-viento.txt
jorge-carrera-andrade,Versión de la tierra,version-de-la-tierra.txt
jorge-carrera-andrade,Tortuga,tortuga.txt
jorge-carrera-andrade,Oigo en torno de mí tu conocido paso,oigo-en-torno-de-mi-tu-conocido-paso.txt
jorge-carrera-andrade,Mademoiselle Satán,mademoiselle-satan.txt
jorge-carrera-andrade,Lugar de origen,lugar-de-origen.txt
jorge-carrera-andrade,Tú que ibas con tu padre carpintero,tu-que-ibas-con-tu-padre-carpintero.txt
jorge-carrera-andrade,Oh país de mi infancia,oh-pais-de-mi-infancia.txt
jorge-carrera-andrade,Concha marina,concha-marina.txt
jorge-carrera-andrade,Boletín de viaje,boletin-de-viaje.txt
jorge-carrera-andrade,Forastero perdido en el planeta,forastero-perdido-en-el-planeta.txt
jorge-carrera-andrade,Vendrá un día más puro que los otros,vendra-un-dia-mas-puro-que-los-otros.txt
jorge-carrera-andrade,Yo vengo que la tierra donde la chirimoya,yo-vengo-que-la-tierra-donde-la-chirimoya.txt
jorge-carrera-andrade,No he venido a burlarme de este mundo,no-he-venido-a-burlarme-de-este-mundo.txt
jorge-carrera-andrade,Tu amor es como la piel de las manzanas,tu-amor-es-como-la-piel-de-las-manzanas.txt
jorge-carrera-andrade,Cuaderno de un paracaidista,cuaderno-de-un-paracaidista.txt
mariano-brull,Qué voz nueva inesperada,que-voz-nueva-inesperada.txt
mariano-brull,Por el verde verde,por-el-verde-verde.txt
mariano-brull,Rompo una rosa y no te encuentro,rompo-una-rosa-y-no-te-encuentro.txt
mariano-brull,Su cuerpo resonaba en el espejo,su-cuerpo-resonaba-en-el-espejo.txt
mariano-brull,Amar lo delicado y lo otoñal,amar-lo-delicado-y-lo-otonal.txt
mariano-brull,La luna y el niño juegan,la-luna-y-el-nino-juegan.txt
mariano-brull,Soneto final,soneto-final.txt
mariano-brull,Ya se derramará como obra plena,ya-se-derramara-como-obra-plena.txt
mariano-brull,Al caos me asomo,al-caos-me-asomo.txt
mariano-brull,Yo me esconderé pero que no me,yo-me-escondere-pero-que-no-me.txt
mariano-brull,Quise encarnar mi ansia en una sola rosa,quise-encarnar-mi-ansia-en-una-sola-rosa.txt
pedro-calderon-de-la-barca,Las flores y la vida del hombre,las-flores-y-la-vida-del-hombre.txt
pedro-calderon-de-la-barca,Soneto del pecador herido,soneto-del-pecador-herido.txt
pedro-calderon-de-la-barca,De La exaltación de la cruz,de-la-exaltacion-de-la-cruz.txt
pedro-calderon-de-la-barca,A las flores,a-las-flores.txt
pedro-calderon-de-la-barca,A san Isidro Soneto,a-san-isidro-soneto.txt
pedro-calderon-de-la-barca,De La primera flor del Carmelo,de-la-primera-flor-del-carmelo.txt
pedro-calderon-de-la-barca,A un altar donde estaba una imagen de santa Teresa en una nave Soneto,a-un-altar-donde-estaba-una-imagen-de-santa-teresa-en-una-nave-soneto.txt
pedro-calderon-de-la-barca,Sueña el rey que es rey,suena-el-rey-que-es-rey.txt
pedro-calderon-de-la-barca,A Lope de Vega Carpio Décima,a-lope-de-vega-carpio-decima.txt
pedro-calderon-de-la-barca,Qué género de ardor es el que llego,que-genero-de-ardor-es-el-que-llego.txt
pedro-calderon-de-la-barca,A san Isidro Décimas,a-san-isidro-decimas.txt
pedro-calderon-de-la-barca,A las estrellas,a-las-estrellas.txt
pedro-calderon-de-la-barca,De El gran teatro del mundo,de-el-gran-teatro-del-mundo.txt
pedro-calderon-de-la-barca,Esos rasgos de luz esas centellas,esos-rasgos-de-luz-esas-centellas.txt
pedro-calderon-de-la-barca,A san Isidro Octavas,a-san-isidro-octavas.txt
pedro-calderon-de-la-barca,Descripción del Carmelo y alabanzas de santa Teresa Romance,descripcion-del-carmelo-y-alabanzas-de-santa-teresa-romance.txt
pedro-calderon-de-la-barca,Viendo estoy mis imperios dilatados,viendo-estoy-mis-imperios-dilatados.txt
pedro-calderon-de-la-barca,A Madrid por la dicha de ser su patrono san Isidro Labrador Glosa,a-madrid-por-la-dicha-de-ser-su-patrono-san-isidro-labrador-glosa.txt
pedro-calderon-de-la-barca,A Felipe IV Tercetos,a-felipe-iv-tercetos.txt
pedro-calderon-de-la-barca,De El José de las mujeres,de-el-jose-de-las-mujeres.txt
pedro-calderon-de-la-barca,Licio la obstinación de tu porfía,licio-la-obstinacion-de-tu-porfia.txt
pedro-calderon-de-la-barca,Quién eres oh mujer que aunque rendida,quien-eres-oh-mujer-que-aunque-rendida.txt
pedro-calderon-de-la-barca,Cuentan de un sabio que un día,cuentan-de-un-sabio-que-un-dia.txt
pedro-calderon-de-la-barca,Bellísima deidad que repetida,bellisima-deidad-que-repetida.txt
pedro-calderon-de-la-barca,Viendo estoy mi beldad hermosa y pura,viendo-estoy-mi-beldad-hermosa-y-pura.txt
pedro-calderon-de-la-barca,Crisanto,crisanto.txt
pedro-calderon-de-la-barca,Soneto a un altar de santa Teresa,soneto-a-un-altar-de-santa-teresa.txt
tirso-de-molina,Un año cielos ha que amor me obliga,un-ano-cielos-ha-que-amor-me-obliga.txt
tirso-de-molina,Pastorcico nuevo,pastorcico-nuevo.txt
tirso-de-molina,Coplas,coplas.txt
tirso-de-molina,Todo es temor amor todo es recelos,todo-es-temor-amor-todo-es-recelos.txt
tirso-de-molina,El tardo buey atado a la coyunda,el-tardo-buey-atado-a-la-coyunda.txt
tirso-de-molina,Amor hoy como astuto me aconsejas,amor-hoy-como-astuto-me-aconsejas.txt
tirso-de-molina,Mariscal si sois cuerdo en esta empresa,mariscal-si-sois-cuerdo-en-esta-empresa.txt
tirso-de-molina,Del castizo caballo descuidado,del-castizo-caballo-descuidado.txt
tirso-de-molina,Oh premio rico que a perder provoca,oh-premio-rico-que-a-perder-provoca.txt
tirso-de-molina,Falsa amistad ladrón disimulado,falsa-amistad-ladron-disimulado.txt
tirso-de-molina,Qué confusión enmarañados cielos,que-confusion-enmaranados-cielos.txt
tirso-de-molina,Yo os prometí mi libertad querida,yo-os-prometi-mi-libertad-querida.txt
tirso-de-molina,No en balde niño amor te pintan ciego,no-en-balde-nino-amor-te-pintan-ciego.txt
tirso-de-molina,Quiere hacer un tapiz la industria humana,quiere-hacer-un-tapiz-la-industria-humana.txt
tirso-de-molina,Sale el sol por el cielo luminoso,sale-el-sol-por-el-cielo-luminoso.txt
tirso-de-molina,Movido de mis ruegos Febo el paso,movido-de-mis-ruegos-febo-el-paso.txt
filippo-tommaso-marinetti,Los viejos marinos,los-viejos-marinos.txt
filippo-tommaso-marinetti,Mar,mar.txt
filippo-tommaso-marinetti,Abrazarte,abrazarte.txt
filippo-tommaso-marinetti,Cuando me dijeron que te habías marchado,cuando-me-dijeron-que-te-habias-marchado.txt
ida-vitale,Amanecer solo,amanecer-solo.txt
ida-vitale,Dudamos por el cielo,dudamos-por-el-cielo.txt
ida-vitale,Trastienda,trastienda.txt
ida-vitale,Penitencia,penitencia.txt
ida-vitale,Se hieren y se funden,se-hieren-y-se-funden.txt
ida-vitale,Virrey caracoleante mayo duro,virrey-caracoleante-mayo-duro.txt
ida-vitale,Un día,un-dia.txt
ida-vitale,Homenaje a Magritte,homenaje-a-magritte.txt
ida-vitale,Obligaciones diarias,obligaciones-diarias.txt
ida-vitale,Quisieras escribir al margen de combustiones,quisieras-escribir-al-margen-de-combustiones.txt
ida-vitale,En primer plano pliegues,en-primer-plano-pliegues.txt
ida-vitale,Primero te retraes,primero-te-retraes.txt
ida-vitale,Islas,islas.txt
ida-vitale,Como las gotas en el vidrio,como-las-gotas-en-el-vidrio.txt
ida-vitale,Si ese pasado,si-ese-pasado.txt
ida-vitale,Quizás,quizas.txt
ida-vitale,Suponiendo que estamos en el fondo,suponiendo-que-estamos-en-el-fondo.txt
ida-vitale,Cuadro,cuadro.txt
ida-vitale,Una historia narcótica empapa,una-historia-narcotica-empapa.txt
ida-vitale,rase un bosque de palabras,rase-un-bosque-de-palabras.txt
ida-vitale,Abuela,abuela.txt
ida-vitale,Estar solo,estar-solo.txt
ida-vitale,Un fragor y la muerte,un-fragor-y-la-muerte.txt
ida-vitale,Puede cambiar la vida,puede-cambiar-la-vida.txt
ida-vitale,Expectantes palabras,expectantes-palabras.txt
ida-vitale,Montevideo  Nota bene,montevideo-nota-bene.txt
ida-vitale,Fortuna,fortuna.txt
ida-vitale,La tarde nítida,la-tarde-nitida.txt
ida-vitale,Se calza uno las botas de la lluvia,se-calza-uno-las-botas-de-la-lluvia.txt
ida-vitale,Contra las invisibles estrellas,contra-las-invisibles-estrellas.txt
ida-vitale,Este mundo,este-mundo.txt
ida-vitale,Mariposas,mariposas.txt
ida-vitale,Venturas naturales,venturas-naturales.txt
ida-vitale,Subíamos corriendo la larga escalera,subiamos-corriendo-la-larga-escalera.txt
ida-vitale,Lectura,lectura.txt
ida-vitale,A cada paso,a-cada-paso.txt
ida-vitale,Jardín de sílice,jardin-de-silice.txt
ida-vitale,No llores vanamente tu fortuna,no-llores-vanamente-tu-fortuna.txt
ida-vitale,Pasa el vértigo de ajenas,pasa-el-vertigo-de-ajenas.txt
ida-vitale,Corta la vida o larga todo,corta-la-vida-o-larga-todo.txt
ida-vitale,Todo es azul,todo-es-azul.txt
ida-vitale,Vuelan fronteras de un país,vuelan-fronteras-de-un-pais.txt
ida-vitale,Aún sigue siendo así icáricos,aun-sigue-siendo-asi-icaricos.txt
ida-vitale,Agosto Santa Rosa,agosto-santa-rosa.txt
ida-vitale,Están aquí y allá de paso,estan-aqui-y-alla-de-paso.txt
lope-de-vega,De una Virgen hermosa,de-una-virgen-hermosa.txt
lope-de-vega,Era la alegre víspera del día,era-la-alegre-vispera-del-dia.txt
lope-de-vega,Zagalejo de perlas,zagalejo-de-perlas.txt
lope-de-vega,La anunciación  encarnación,la-anunciacion-encarnacion.txt
lope-de-vega,Qué ceguedad me trujo a tantos daños,que-ceguedad-me-trujo-a-tantos-danos.txt
lope-de-vega,Sirvió Jacob los siete largos años,sirvio-jacob-los-siete-largos-anos.txt
lope-de-vega,Pastor que con tus silbos amorosos,pastor-que-con-tus-silbos-amorosos.txt
lope-de-vega,Yo me muero de amor que no sabía,yo-me-muero-de-amor-que-no-sabia.txt
lope-de-vega,Un soneto me manda hacer Violante,un-soneto-me-manda-hacer-violante.txt
lope-de-vega,Esparcido el cabello por la espalda,esparcido-el-cabello-por-la-espalda.txt
lope-de-vega,Cuelga sangriento de la cama al suelo,cuelga-sangriento-de-la-cama-al-suelo.txt
lope-de-vega,Mi bien nacido de mis propios males,mi-bien-nacido-de-mis-propios-males.txt
lope-de-vega,Al sepulcro de amor que contra el filo,al-sepulcro-de-amor-que-contra-el-filo.txt
lope-de-vega,Ir y quedarse y con quedar partirse,ir-y-quedarse-y-con-quedar-partirse.txt
lope-de-vega,Yo vengo de ver Antón,yo-vengo-de-ver-anton.txt
lope-de-vega,Cuando en mis manos Rey eterno os miro,cuando-en-mis-manos-rey-eterno-os-miro.txt
lope-de-vega,Marcio yo amé y arrepentime amando,marcio-yo-ame-y-arrepentime-amando.txt
lope-de-vega,A la noche,a-la-noche.txt
lope-de-vega,A la muerte de Cristo Nuestro Señor,a-la-muerte-de-cristo-nuestro-senor.txt
lope-de-vega,Dormido Manzanares discurría,dormido-manzanares-discurria.txt
lope-de-vega,La huida a Egipto,la-huida-a-egipto.txt
lope-de-vega,Claro cisne del Betis que sonoro,claro-cisne-del-betis-que-sonoro.txt
lope-de-vega,Perderá de los cielos la belleza,perdera-de-los-cielos-la-belleza.txt
lope-de-vega,Quiero escribir y el llanto no me deja,quiero-escribir-y-el-llanto-no-me-deja.txt
lope-de-vega,A una calavera de mujer,a-una-calavera-de-mujer.txt
lope-de-vega,Canta pájaro amante,canta-pajaro-amante.txt
lope-de-vega,Dulce desdén si el daño que me haces,dulce-desden-si-el-dano-que-me-haces.txt
lope-de-vega,Mudanzas,mudanzas.txt
lope-de-vega,Estos los sauces son y esta la fuente,estos-los-sauces-son-y-esta-la-fuente.txt
lope-de-vega,Hermoso desaliño en quien se fía,hermoso-desalino-en-quien-se-fia.txt
lope-de-vega,Quién mata con más rigor,quien-mata-con-mas-rigor.txt
lope-de-vega,Mano amorosa a quien amor solía,mano-amorosa-a-quien-amor-solia.txt
lope-de-vega,Dios centro del alma,dios-centro-del-alma.txt
lope-de-vega,Estaba María santa,estaba-maria-santa.txt
lope-de-vega,No se atreve a pintar su dama muy hermosa,no-se-atreve-a-pintar-su-dama-muy-hermosa.txt
lope-de-vega,Buscaba Madalena pecadora,buscaba-madalena-pecadora.txt
lope-de-vega,A una rosa,a-una-rosa.txt
lope-de-vega,Si culpa el concebir nacer tormento,si-culpa-el-concebir-nacer-tormento.txt
lope-de-vega,Daba sustento a un pajarillo,daba-sustento-a-un-pajarillo.txt
lope-de-vega,Quien supiere señores de un pasante,quien-supiere-senores-de-un-pasante.txt
lope-de-vega,A la nueva lengua,a-la-nueva-lengua.txt
lope-de-vega,No sabe qué es amor quien no te ama,no-sabe-que-es-amor-quien-no-te-ama.txt
lope-de-vega,Desmayarse atreverse estar furioso,desmayarse-atreverse-estar-furioso.txt
lope-de-vega,Juntáronse los ratones,juntaronse-los-ratones.txt
lope-de-vega,Pues andáis en las palmas,pues-andais-en-las-palmas.txt
lope-de-vega,A Lupercio Leonardo,a-lupercio-leonardo.txt
lope-de-vega,Yo que no sé de los de li ni le,yo-que-no-se-de-los-de-li-ni-le.txt
lope-de-vega,Las pajas del pesebre,las-pajas-del-pesebre.txt
lope-de-vega,Qué tengo yo que mi amistad procuras,que-tengo-yo-que-mi-amistad-procuras.txt
lope-de-vega,Sentimientos de ausencia a imitación de Garcilaso,sentimientos-de-ausencia-a-imitacion-de-garcilaso.txt
lope-de-vega,Dura necesidad madre afrentosa,dura-necesidad-madre-afrentosa.txt
lope-de-vega,Ya no quiero más bien que solo amaros,ya-no-quiero-mas-bien-que-solo-amaros.txt
lope-de-vega,Suelta mi manso mayoral extraño,suelta-mi-manso-mayoral-extrano.txt
lope-de-vega,Cleopatra a Antonio en oloroso vino,cleopatra-a-antonio-en-oloroso-vino.txt
lope-de-vega,Miré señora la ideal belleza,mire-senora-la-ideal-belleza.txt
lope-de-vega,Versos de amor conceptos esparcidos,versos-de-amor-conceptos-esparcidos.txt
lope-de-vega,Maestro mío ved si ha sido engaño,maestro-mio-ved-si-ha-sido-engano.txt
lope-de-vega,Oh engaño de los hombres vida breve,oh-engano-de-los-hombres-vida-breve.txt
lope-de-vega,Es la mujer del hombre lo más bueno,es-la-mujer-del-hombre-lo-mas-bueno.txt
lope-de-vega,Cuando imagino de mis breves días,cuando-imagino-de-mis-breves-dias.txt
lope-de-vega,Matilde no te espantes que Felino,matilde-no-te-espantes-que-felino.txt
lope-de-vega,Hombre mortal mis padres me engendraron,hombre-mortal-mis-padres-me-engendraron.txt
juan-ruiz,Muy villano sería,muy-villano-seria.txt
juan-ruiz,Las ranas que demandaban un rey,las-ranas-que-demandaban-un-rey.txt
juan-ruiz,Sírvela no te canses,sirvela-no-te-canses.txt
juan-ruiz,Aristóteles dijo,aristoteles-dijo.txt
juan-ruiz,Elogio de la mujer chiquita,elogio-de-la-mujer-chiquita.txt
juan-ruiz,Habla el amor,habla-el-amor.txt
leopoldo-marechal,Solo de silencio,solo-de-silencio.txt
leopoldo-marechal,De Sophía,de-sophia.txt
leopoldo-marechal,Credo a la vida,credo-a-la-vida.txt
leopoldo-marechal,Poema sin título,poema-sin-titulo.txt
leopoldo-marechal,Del amor navegante,del-amor-navegante.txt
leopoldo-marechal,El amor es un robo me dijiste una tarde,el-amor-es-un-robo-me-dijiste-una-tarde.txt
leopoldo-marechal,Canción,cancion.txt
leopoldo-marechal,Definiciones,definiciones.txt
leopoldo-marechal,De la rosa prudente,de-la-rosa-prudente.txt
leopoldo-marechal,De la adolescente,de-la-adolescente.txt
leopoldo-marechal,dolo,dolo.txt
miguel-de-unamuno,Castilla,castilla.txt
miguel-de-unamuno,Me destierro,me-destierro.txt
miguel-de-unamuno,Por qué me has abandonado,por-que-me-has-abandonado.txt
miguel-de-unamuno,Qué es tu vida,que-es-tu-vida.txt
miguel-de-unamuno,Ni mártir ni verdugo,ni-martir-ni-verdugo.txt
miguel-de-unamuno,Blas el bobo,blas-el-bobo.txt
miguel-de-unamuno,A un hijo de españoles,a-un-hijo-de-espanoles.txt
miguel-de-unamuno,La oración del ateo,la-oracion-del-ateo.txt
miguel-de-unamuno,Horas serenas,horas-serenas.txt
miguel-de-unamuno,Cuando murmuras con nervio acento,cuando-murmuras-con-nervio-acento.txt
miguel-de-unamuno,Madre llévame a la cama,madre-llevame-a-la-cama.txt
miguel-de-unamuno,La mar ciñe,la-mar-cine.txt
miguel-de-unamuno,Y qué es eso,y-que-es-eso.txt
miguel-de-unamuno,Credo poético,credo-poetico.txt
miguel-de-unamuno,A mi buitre,a-mi-buitre.txt
miguel-de-unamuno,La luna y la rosa,la-luna-y-la-rosa.txt
miguel-de-unamuno,Habla que lo quiere el niño,habla-que-lo-quiere-el-nino.txt
miguel-de-unamuno,La unión con Dios,la-union-con-dios.txt
miguel-de-unamuno,De vuelta a casa,de-vuelta-a-casa.txt
miguel-de-unamuno,Es una antorcha,es-una-antorcha.txt
miguel-de-unamuno,La estrella polar,la-estrella-polar.txt
miguel-de-unamuno,Muerte,muerte.txt
miguel-de-unamuno,Señor no me desprecies,senor-no-me-desprecies.txt
miguel-de-unamuno,El fracaso de la vida,el-fracaso-de-la-vida.txt
miguel-de-unamuno,Ofelia de Dinamarca,ofelia-de-dinamarca.txt
miguel-de-unamuno,A Federico García Lorca,a-federico-garcia-lorca.txt
miguel-de-unamuno,El cuerpo canta,el-cuerpo-canta.txt
miguel-de-unamuno,Noche de luna llena,noche-de-luna-llena.txt
miguel-de-unamuno,Razón y fe,razon-y-fe.txt
miguel-de-unamuno,Incidente Doméstico,incidente-domestico.txt
miguel-de-unamuno,Sombra de humo,sombra-de-humo.txt
miguel-de-unamuno,El armador aquel,el-armador-aquel.txt
miguel-de-unamuno,Portugal,portugal.txt
miguel-de-unamuno,Rimas,rimas.txt
oscar-wilde,Vita nuova,vita-nuova.txt
oscar-wilde,La tumba de Keats,la-tumba-de-keats.txt
oscar-wilde,Hélas,helas.txt
oscar-wilde,Impression de voyage,impression-de-voyage.txt
oscar-wilde,Mi voz,mi-voz.txt
oscar-wilde,Impression Le Réveillon,impression-le-reveillon.txt
oscar-wilde,Soneto al acercarme a Italia,soneto-al-acercarme-a-italia.txt
oscar-wilde,Nueva contrición,nueva-contricion.txt
oscar-wilde,Portia,portia.txt
oscar-wilde,Apología,apologia.txt
oscar-wilde,A mi mujer,a-mi-mujer.txt
oscar-wilde,Casa de la ramera,casa-de-la-ramera.txt
oscar-wilde,Amor intellectualis,amor-intellectualis.txt
oscar-wilde,En el salón dorado una armonía,en-el-salon-dorado-una-armonia.txt
juan-ramon-jimenez,Francina en la primavera,francina-en-la-primavera.txt
juan-ramon-jimenez,Amor,amor.txt
juan-ramon-jimenez,Balada de la mañana de la cruz,balada-de-la-manana-de-la-cruz.txt
juan-ramon-jimenez,Después que entre las flores de la tarde una mano,despues-que-entre-las-flores-de-la-tarde-una-mano.txt
juan-ramon-jimenez,Ay tus manos cargadas de rosas Son más puras,ay-tus-manos-cargadas-de-rosas-son-mas-puras.txt
juan-ramon-jimenez,Cállate por Dios que tú,callate-por-dios-que-tu.txt
juan-ramon-jimenez,Soy yo quien anda esta noche,soy-yo-quien-anda-esta-noche.txt
juan-ramon-jimenez,Granado el oro está la espiga al día claro,granado-el-oro-esta-la-espiga-al-dia-claro.txt
juan-ramon-jimenez,Alguna noche que he ido,alguna-noche-que-he-ido.txt
juan-ramon-jimenez,Primavera,primavera.txt
juan-ramon-jimenez,Le he puesto una rosa triste,le-he-puesto-una-rosa-triste.txt
juan-ramon-jimenez,Mi alma es hermana del cielo,mi-alma-es-hermana-del-cielo.txt
juan-ramon-jimenez,Adolescencia,adolescencia.txt
juan-ramon-jimenez,Mujer perfúmame el campo,mujer-perfumame-el-campo.txt
juan-ramon-jimenez,La flor solitaria,la-flor-solitaria.txt
juan-ramon-jimenez,Impenetrable es tu frente cual un muro,impenetrable-es-tu-frente-cual-un-muro.txt
juan-ramon-jimenez,Agua en el agua,agua-en-el-agua.txt
juan-ramon-jimenez,El pajarito verde,el-pajarito-verde.txt
juan-ramon-jimenez,Andando sueño,andando-sueno.txt
juan-ramon-jimenez,Cancioncillas intelectuales,cancioncillas-intelectuales.txt
juan-ramon-jimenez,Me he asomado por la verja,me-he-asomado-por-la-verja.txt
juan-ramon-jimenez,Voces de mi copla,voces-de-mi-copla.txt
juan-ramon-jimenez,Banquera,banquera.txt
juan-ramon-jimenez,Yo no soy yo,yo-no-soy-yo.txt
juan-ramon-jimenez,Escritor,escritor.txt
juan-ramon-jimenez,Solo yo,solo-yo.txt
juan-ramon-jimenez,El viaje definitivo,el-viaje-definitivo.txt
juan-ramon-jimenez,A mis penas,a-mis-penas.txt
juan-ramon-jimenez,Mujer abismo en flor maldita seas,mujer-abismo-en-flor-maldita-seas.txt
juan-ramon-jimenez,Quería decir un nombre,queria-decir-un-nombre.txt
juan-ramon-jimenez,He jugado contigo dolor y bien merezco,he-jugado-contigo-dolor-y-bien-merezco.txt
juan-ramon-jimenez,Cénit,cenit.txt
juan-ramon-jimenez,A Dios en primavera,a-dios-en-primavera.txt
juan-ramon-jimenez,Octubre,octubre.txt
juan-ramon-jimenez,Remembranzas,remembranzas.txt
juan-ramon-jimenez,Los caminos de la tarde,los-caminos-de-la-tarde.txt
juan-ramon-jimenez,Cantan Cantan,cantan-cantan.txt
juan-ramon-jimenez,Hoz de oro la luna hirió el cielo violeta,hoz-de-oro-la-luna-hirio-el-cielo-violeta.txt
juan-ramon-jimenez,Señor matadme si queréis,senor-matadme-si-quereis.txt
lola-rodriguez-de-tio,Vuestros dioses tutelares,vuestros-dioses-tutelares.txt
lola-rodriguez-de-tio,Ante una puesta de sol,ante-una-puesta-de-sol.txt
lola-rodriguez-de-tio,Blanco rayo de luna,blanco-rayo-de-luna.txt
lola-rodriguez-de-tio,Dulces cantares del pueblo,dulces-cantares-del-pueblo.txt
lola-rodriguez-de-tio,El poeta,el-poeta.txt
lola-rodriguez-de-tio,Por qué he de amar Si la existencia mía,por-que-he-de-amar-si-la-existencia-mia.txt
idea-vilarino,El mar no es más que un pozo de agua oscura,el-mar-no-es-mas-que-un-pozo-de-agua-oscura.txt
idea-vilarino,Sin él,sin-el.txt
idea-vilarino,Amor,amor.txt
idea-vilarino,Mediodía,mediodia.txt
idea-vilarino,Un huésped,un-huesped.txt
idea-vilarino,Carta I,carta-i.txt
idea-vilarino,Cuando una boca suave boca dormida besa,cuando-una-boca-suave-boca-dormida-besa.txt
idea-vilarino,Poema número 19,poema-numero-19.txt
idea-vilarino,Después,despues.txt
idea-vilarino,Estoy temblando,estoy-temblando.txt
idea-vilarino,Escribo,escribo.txt
idea-vilarino,Comparación,comparacion.txt
idea-vilarino,Esta limitación esta barrera,esta-limitacion-esta-barrera.txt
idea-vilarino,Estás solo lo mismo,estas-solo-lo-mismo.txt
idea-vilarino,Concédeme esos cielos esos mundos dormidos,concedeme-esos-cielos-esos-mundos-dormidos.txt
idea-vilarino,Decir no,decir-no.txt
idea-vilarino,Ya no,ya-no.txt
idea-vilarino,Quiero morir,quiero-morir.txt
idea-vilarino,El sol el sol su lumbre,el-sol-el-sol-su-lumbre.txt
idea-vilarino,Ya en desnudez total,ya-en-desnudez-total.txt
idea-vilarino,De todas partes vienen,de-todas-partes-vienen.txt
idea-vilarino,El mar,el-mar.txt
idea-vilarino,Eso,eso.txt
idea-vilarino,Aquel amor,aquel-amor.txt
idea-vilarino,Buscamos,buscamos.txt
idea-vilarino,Todo es muy simple,todo-es-muy-simple.txt
idea-vilarino,Cuando compre un espejo para el baño,cuando-compre-un-espejo-para-el-bano.txt
idea-vilarino,El amor,el-amor.txt
idea-vilarino,Dónde el sueño cumplido,donde-el-sueno-cumplido.txt
idea-vilarino,Cuándo ya noches mías,cuando-ya-noches-mias.txt
idea-vilarino,Pobre mi amor,pobre-mi-amor.txt
idea-vilarino,Tal vez no era pensar la fórmula el secreto,tal-vez-no-era-pensar-la-formula-el-secreto.txt
idea-vilarino,Te estoy llamando,te-estoy-llamando.txt
idea-vilarino,Cuerpos tendidos cuerpos,cuerpos-tendidos-cuerpos.txt
idea-vilarino,Entre tus brazos,entre-tus-brazos.txt
idea-vilarino,Pasa se va se pierde,pasa-se-va-se-pierde.txt
idea-vilarino,Quiénes son quiénes son,quienes-son-quienes-son.txt
idea-vilarino,Carta II,carta-ii.txt
idea-vilarino,Lo que siento por ti,lo-que-siento-por-ti.txt
idea-vilarino,No te amaba,no-te-amaba.txt
idea-vilarino,Si muriera esta noche,si-muriera-esta-noche.txt
marques-de-santillana,Serranilla IV,serranilla-iv.txt
marques-de-santillana,Lloro la hermana maguer quenemiga,lloro-la-hermana-maguer-quenemiga.txt
marques-de-santillana,Serranilla V,serranilla-v.txt
marques-de-santillana,Canción,cancion.txt
marques-de-santillana,Serranilla X,serranilla-x.txt
marques-de-santillana,Serranilla II,serranilla-ii.txt
marques-de-santillana,Serranilla VII,serranilla-vii.txt
marques-de-santillana,Cuando yo veo la gentil criatura,cuando-yo-veo-la-gentil-criatura.txt
marques-de-santillana,Serranilla III,serranilla-iii.txt
marques-de-santillana,Serranilla VIII,serranilla-viii.txt
marques-de-santillana,Soneto fecho al itálico modo,soneto-fecho-al-italico-modo.txt
marques-de-santillana,Serranilla I,serranilla-i.txt
marques-de-santillana,Serranilla IX,serranilla-ix.txt
marques-de-santillana,Cual se mostraba la gentil Lavina,cual-se-mostraba-la-gentil-lavina.txt
marques-de-santillana,Sitio de amor con grande artilleria,sitio-de-amor-con-grande-artilleria.txt
marques-de-santillana,Serranilla VI,serranilla-vi.txt
diego-de-torres-villarroel,Vida bribona,vida-bribona.txt
diego-de-torres-villarroel,Escribe a Lesbia ausente,escribe-a-lesbia-ausente.txt
diego-de-torres-villarroel,La casa de un Grande,la-casa-de-un-grande.txt
diego-de-torres-villarroel,Confusión y vicios de la corte,confusion-y-vicios-de-la-corte.txt
diego-de-torres-villarroel,Ladrones de corte,ladrones-de-corte.txt
diego-de-torres-villarroel,Ciencia de los cortesanos de este siglo,ciencia-de-los-cortesanos-de-este-siglo.txt
