author,poem,keywords
jorge-carrera-andrade,zona-minada.txt,dos-cuerpo-cabellos-frutas-cintura-piernas-islas-muerte-voraces-incendio-naufragio-orillas-garganta-árbitro-separa-desnudos-brazos-nadadores-friolentos-mueven-escoltan-senos-balanza-duerme-redonda-remanso-girando-remolino-alfanjes-tigres-conducen-plazas-alínean-diez-arqueros-ii-traes-monstruosa-flora-velludas-arrastra-ondula-guijarros-aúlla-perra
jorge-carrera-andrade,el-hombre-del-ecuador-bajo-la-torre-eiffel.txt,cielo-copa-redondo-abierta-túneles-ceiba-máxima-suben-pintores-tijera-alargas-tropa-cuello-arropada-pliegues-peineta-constelaciones-asomas-circo-mástil
jorge-carrera-andrade,la-espuma-dulce-monja-en-su-hospital-marino.txt,arena-rocas-monja-gradas-tierra-hospital-marino-escalones-azules-desciende-santa-vellones-dan-final-cura-heridas-altísimas-dónde-tanta-saladas-despojos-cirios-camisas-cristalinos-hornos-fríos-sacas-infatigable-panes-blancos-despliegas-mantel-festón-plato-sirve-obrera-llevas-paletadas
jorge-carrera-andrade,tu-amor-es-como-la-piel-de-las-manzanas.txt,roce-tímido-mejilla-manzanas-nueces
jorge-carrera-andrade,no-he-venido-a-burlarme-de-este-mundo.txt,venido-burlarme-sino-amar-pasión-vivir-hablar-mal-descubrir-llagas-ocaso-encarcelar-sembrar-sal
jorge-carrera-andrade,juan-sin-cielo.txt,juan-perdí-hacienda-par-poniente-espacio-azul-sólo-cielo-cosa-hallar-hondos-servidora-asir-hacer-girar-llaves-labrada-lote-pagaba-linderos-territorio-sembrado-maizales-labradores-granero-abierto-mieses-naranjas-maduraba-cazadores-llegaron
jorge-carrera-andrade,el-viaje-infinito.txt,polvo-viajan-distinta-manera-baja-hojas-suspiros-aparejan-alcanzar-zona-eternas-recorre-etapas-círculo-comienza-termina-astro-recordando
jorge-carrera-andrade,lo-que-es-el-caracol.txt,mínima
jorge-carrera-andrade,forastero-perdido-en-el-planeta.txt,forastero-perdido-planeta-piedras-máquinas-reparto-ciudadanos-disfraz-alcancía-leo-máscaras
jorge-carrera-andrade,mecanografia.txt,sapo-máquina
jorge-carrera-andrade,naci-en-el-siglo-de-la-defuncion-de-la-rosa.txt,veía-guitarra-dos-sólo-nací-siglo-defunción-motor-ahuyentado-quito-última-diligencia-corrían-cercas-umbral-lentas-vacas-rumiaban-espoleaba-ligeros-guardó-juventud-honda-tardes-mostraba-hijos-envuelta-amaba-hidrografía-amarillas-pulgas-manzano-sapos-hacían-sonar-gordo-cascabel-maniobraba-vela-cordillera-litoral-tempestad-batir-cargaban
jorge-carrera-andrade,boletin-de-viaje.txt,hacia-mundo-tejado-puso-gallo-secar-canción-pesada-tablas-ley-entregó-misma-cruz-hecho-anillo-dolor-línea-ecuatorial-dedo-veinte-cornetas-embarqué-baúl-papagayos-extremo-ardía-alfabeto
jorge-carrera-andrade,nuez.txt,sabiduría-comprimida
jorge-carrera-andrade,inventario-de-mis-unicos-bienes.txt,palpita-pliegos-esparce-cubre-ideografía-calabaza-pintada-ostras-pegada-avión-caer-pequeñas-vista-iluminado-privada-langosta-cántaro-pueblecito-maniatado-cordeles-flojos-perdidas-grumetes
jorge-carrera-andrade,la-ventana-nacio-de-un-deseo-de-cielo.txt,ventana-nació-deseo-muralla-negra-posó-amiga-portera-conversa-charcos-espejos-orientan-multitudes-arengas-maestra-difunde-extrae
jorge-carrera-andrade,tortuga.txt,amarillo-reloj-parado-abollado
jorge-carrera-andrade,tributo-de-la-noche.txt,afirmado-después-carbón-abarrotan-término-universal-nebuloso-animal-nutrido-distraes-prisión-borrando-caminos-devorando-entras
jorge-carrera-andrade,solo-encontre-dos-pajaros-y-el-viento.txt,traigo-provisión-voy-campesinos-camino-cielo-vengo-noche-luz-solo-encontré-mapas-enrollados-unas-humo-abrían-buscándome-profecías-emisario-uniforme-bajando-humedezco-párpados-aquellos-seguido-ruta-surco-mojado-acoja-tronco-caído-enseñe-forma-nombre
jorge-carrera-andrade,mademoiselle-satan.txt,orquídea-desnudez-hembra-alma-noches-lengua-cuerpo-ojos-mademoiselle-satán-rara-regalo-señal-llevo-silicio-posesa-enemigo-probó-sabor-sexo-vino-destiló-nace-convexo-erizó-hundió-labios-venenosa-hallaron-lúbrico-haces-vibrar-lechosa-pienso-debes-si-adueñó
jorge-carrera-andrade,concha-marina.txt,concha
jorge-carrera-andrade,tu-que-ibas-con-tu-padre-carpintero.txt,manos-madera-ojos-ibas-carpintero-cortar-abedules-hacías-parpadear-diminutos-hacha-llorar-ten-piedad-hizo-plana-mesa-conoció
jorge-carrera-andrade,tierra-de-pajaros.txt,américa-inmensurable-amanecer-sonoro
jorge-carrera-andrade,oh-pais-de-mi-infancia.txt,cordilleras-triturado-frenesí-vivo-asceta-junto-puerta
jorge-carrera-andrade,vendra-un-dia-mas-puro-que-los-otros.txt,muerte-vendrá-puro-estallará-fulgor-envolverá-cantarán-libres-trigo-crecerá-restos-armas
jorge-carrera-andrade,version-de-la-tierra.txt,formas-aquí-aire-mundo-vuelven-taller-virilidad-condescendencia-mecanismo-arquitectura-invisible-andamios-edifica-volúmenes-agrimensor-inventario
jorge-carrera-andrade,oigo-en-torno-de-mi-tu-conocido-paso.txt,oigo-torno-encuentras-presencia-aún-insectos-cosas-conocido-majestad-súbdito-eterno-pálido-bruces-trajes-vacíos-baúles-calladamente-caminas-leyes-cumplen-furtiva-resbala-ablandando-metal-brújula-larga-travesía-origen-fuente-faz-escondió-desperté-asombrado-encontrarme-quise-echar-abajo-puertas-di-vueltas-cuerda-sollozos-ahorqué-ventura
jorge-carrera-andrade,arana.txt,araña
jorge-carrera-andrade,yo-vengo-que-la-tierra-donde-la-chirimoya.txt,tierra-pájaros-talega-impide-gotee-dulzor-aguacate-pulida-clausura-elabora-sustancia-venas-nutre-aprendices-magia-fuerza-animalitos-alimento-insectillos-música-pétalos
jorge-carrera-andrade,cuaderno-de-un-paracaidista.txt,traigo-provisión-voy-campesinos-camino-cielo-vengo-noche-luz-encontré-mapas-enrollados-unas-humo-abrían-buscándome-profecías-emisario-uniforme-bajando-humedezco-párpados-aquellos-seguido-ruta-surco-mojado-acoja-tronco-caído-enseñe-forma-nombre-madres
jorge-carrera-andrade,lugar-de-origen.txt,tierra-pájaros-talega-impide-gotee-dulzor-aguacate-pulida-clausura-elabora-sustancia-venas-nutre-aprendices-magia-fuerza-animalitos-alimento-insectillos-música-pétalos
jorge-carrera-andrade,conejo-hermano-timido-mi-maestro-y-filosofo.txt,huerta-san-hermano-maestro-enseñado-importa-eterna-marcha-pequeño-buscador-hojeas-libro-col-observas-maniobras-hacen-oscura
jorge-carrera-andrade,dios-de-alegria.txt,dios-entreví-enredaba-memoria-bajaba-iban-flor-guijarro
jorge-carrera-andrade,promesa-del-rio-guayas.txt,igual-río-cargado-horizontes-naves-descendiendo-líquidos-curso-disuelve-corre-tropical-nunca-rueda-extinguen-migraciones-mirado-pasar-pastor-riberas-comercio-expedición-llevado-hundido-móvil-sosiego-algún-petrificado-planta-sumergida-ligero-mirando-propiedades-cuentas-grutas-paseante-hondas-juncos-húmedos-agricultor-lodo
mariano-brull,soneto-final.txt,acerca-pensativa-alma-quise-encarnar-ansia-sola-altiva-florecer-anhelo-sutil-blasón-tono-otoñal-tristeza
mariano-brull,que-voz-nueva-inesperada.txt,dirá-aún-diciendo-inmolarse-émula-enmudece-niega
mariano-brull,quise-encarnar-mi-ansia-en-una-sola-rosa.txt,acerca-pensativa-alma-quise-encarnar-ansia-sola-altiva-florecer-anhelo-sutil-blasón-tono-otoñal-tristeza
mariano-brull,ya-se-derramara-como-obra-plena.txt,derramará-obra-plena-múltiple-ordena-desordena-huir-hallarme
mariano-brull,la-luna-y-el-nino-juegan.txt,niño-nadie-dos-luna-juego-quién-vuelve-juegan-ven-hablan-lengua-pura-cuenta-empezar
mariano-brull,su-cuerpo-resonaba-en-el-espejo.txt,dos-cuerpo-resonaba-espejo-vertebrado-imágenes-reflejo-reverso-inmediato-entraba
mariano-brull,por-el-verde-verde.txt,verde-rr-verdehalago-verdería-virgen-enano-verdularia-cantárida-verdor
mariano-brull,al-caos-me-asomo.txt,caos-dos-vidas-viviendo
mariano-brull,rompo-una-rosa-y-no-te-encuentro.txt,rosa-rompo-columnas-palacio-agujas
mariano-brull,amar-lo-delicado-y-lo-otonal.txt,alma-amar-mismo-delicado-arte-canción-clara-transparencia-cristal-espiritual-añeja-ensueño
mariano-brull,yo-me-escondere-pero-que-no-me.txt,puedes-color-esconderé-veas-invisible-claro-observaré-crees-desnudas-secreto
pedro-calderon-de-la-barca,las-flores-y-la-vida-del-hombre.txt,éstas-pompa-alegría-despertando-albor-tarde-lástima-vana-durmiendo-brazos-iris
pedro-calderon-de-la-barca,soneto-del-pecador-herido.txt,infierno-ser-cuya-si-cielo-hacer-pudiera-herida-vertiera-elección-violencia
pedro-calderon-de-la-barca,que-genero-de-ardor-es-el-que-llego.txt,género-llanto-materia-aprensión-da-puede-fuego-tan-ardor-llego-luciendo-tampoco
pedro-calderon-de-la-barca,viendo-estoy-mi-beldad-hermosa-y-pura.txt,imperio-pequeño-llamó-rey-hermosa-triunfos-ilustre-considero-avasallar-procura-infiero-causa
pedro-calderon-de-la-barca,bellisima-deidad-que-repetida.txt,bellísima-dejas-beldad-tan-repetida-iluminada-rasgo-animas-lámina-bronce-alma
pedro-calderon-de-la-barca,a-san-isidro-soneto.txt,emulación-divina-celebran-veneran-celestes-amorosa-vos-enviáis-angélico-consuelo-fertiliza-encierra
pedro-calderon-de-la-barca,a-lope-de-vega-carpio-decima.txt,envidia-persecución-della-serlo-presumen
pedro-calderon-de-la-barca,viendo-estoy-mis-imperios-dilatados.txt,regir-tan-imperios-majestad-naturaleza-perfeccionó-espacios-alcázares-poseo-vasalla
pedro-calderon-de-la-barca,de-la-exaltacion-de-la-cruz.txt,bellísima-dejas-beldad-tan-escena-heraclio-jornada-repetida-iluminada-rasgo-animas-lámina
pedro-calderon-de-la-barca,quien-eres-oh-mujer-que-aunque-rendida.txt,estrellas-sino-tierra-vienes-sol-si-cielo-rendida-parecer-luces
pedro-calderon-de-la-barca,cuentan-de-un-sabio-que-un-dia.txt,sabio-hierbas-pobre-cuentan-mísero-sustentaba-triste-rostro-volvió-halló
pedro-calderon-de-la-barca,suena-el-rey-que-es-rey.txt,sueña-sueño-disponiendo-recibe-cenizas-convierte-intente-despertar-rico-cuidados-padece-miseria-medrar
pedro-calderon-de-la-barca,de-el-jose-de-las-mujeres.txt,año-halla-género-llanto-materia-aprensión-pues-da-puede-fuego-tan-aurelio-laura-obstinación-mariposa-solícita-morir-quiere-obediencia-fía-sabe-lisis
pedro-calderon-de-la-barca,a-las-flores.txt,pompa-alegría-despertando-albor-tarde-lástima-vana-durmiendo-brazos-iris
pedro-calderon-de-la-barca,soneto-a-un-altar-de-santa-teresa.txt,aire-surca-ves-ara-argos-imitada-nubes-rompe-toca-cumbre-carmelo
pedro-calderon-de-la-barca,de-la-primera-flor-del-carmelo.txt,estrellas-sino-tierra-vienes-sol-david-si-cielo-rendida-parecer
pedro-calderon-de-la-barca,a-san-isidro-octavas.txt,piadosa-tanta-justo-cese-piedad-cuanto-sol-viento-luz-túrbase-eclipsa-cuanta-medroso-esparce-suspiros-présaga-españa-desdicha-filipo-fatal-golpe-oh-gima-funesto-fiestas-ensalce-oprimió-madrid-coger
pedro-calderon-de-la-barca,a-felipe-iv-tercetos.txt,tierra-fuego-neptuno-ave-cuándo-dulce-mar-aquel-temprano-oriente-primeros-años-coronado-grato-oído-acentos-labios-metal-presagios-ilustres-vencimientos-escucha-principio-rendidos-pies-consagra-próvida-líquidos-tesoros-lloviendo-salpicó
pedro-calderon-de-la-barca,a-las-estrellas.txt,noche-sol-duelen-si-rasgos-centellas-cobran-amagos-superiores-alimentos-aquello
pedro-calderon-de-la-barca,descripcion-del-carmelo-y-alabanzas-de-santa-teresa-romance.txt,aquel-planta-viento-sol-cielo-apacible-hacia-túmulo-esmeraldas-yace-gigante-verde-atlante-siendo-cerrándole-sube-pedazo-albergue-ondas-niega-hace-anochecer-amanecer-aqueste-cuyas
pedro-calderon-de-la-barca,esos-rasgos-de-luz-esas-centellas.txt,noche-sol-viven-duele-rasgos-centellas-cobran-amagos-superiores-alimentos-aquello-nocturnas
pedro-calderon-de-la-barca,a-madrid-por-la-dicha-de-ser-su-patrono-san-isidro-labrador-glosa.txt,gloria-aunque-nunca-vano-mayor-reyes-imitando-honor-di-mayores-ángeles-hoy-pues-luz-sol-valor-pisado-igualará-favor-ostenta-opongas-aumente-manos-bellas-angélicos
pedro-calderon-de-la-barca,a-san-isidro-decimas.txt,aves-fuego-luz-sol-trono-regía-fénix-tumba-fría-mismo-sentir-muere-veloz-agua-incita-cantando-dulces-campo-cantaban-aura-movía-solamente-conocía
pedro-calderon-de-la-barca,a-un-altar-donde-estaba-una-imagen-de-santa-teresa-en-una-nave-soneto.txt,ves-aire-ocupa-sulca-ara-argos-imitada-nubes-rompe-toca-cumbre-carmelo-mira
pedro-calderon-de-la-barca,licio-la-obstinacion-de-tu-porfia.txt,año-halla-obstinación-mariposa-solícita-morir-quiere-obediencia-fía
pedro-calderon-de-la-barca,crisanto.txt,muerte-juntos-haber-pido-vida-cielo-humana-afectos-bastó-sido-males-opuestos-saber-trino
pedro-calderon-de-la-barca,de-el-gran-teatro-del-mundo.txt,imperio-pequeño-rey-regir-llamó-viendo-tan-jornada-imperios-majestad-naturaleza-perfeccionó-espacios-alcázares-poseo-vasalla-humildad-triunfo-arbitrio-fuerte-monstruo-concedan-atenciones
tirso-de-molina,un-ano-cielos-ha-que-amor-me-obliga.txt,anda-mayor-tal-mas-obliga-puro-sirena-amoroso-indisoluble-goce
tirso-de-molina,yo-os-prometi-mi-libertad-querida.txt,ocasión-prometí-cautivaros-daros-promesa-potestad-obligar-promete-toda-saque-agua
tirso-de-molina,movido-de-mis-ruegos-febo-el-paso.txt,movido-febo-paso-alargó-carro-espantado-velle-presto-madrugando-vino-negro-raso
tirso-de-molina,coplas.txt,número-aún-aunque-ser-pues-hallar-mesa-sabe-dios-cuánto-cuéstame-hartos-desvelos-mal-nacidos-carne-sazón-corta-gusto-aprendió-hallo
tirso-de-molina,sale-el-sol-por-el-cielo-luminoso.txt,sol-sale-cielo-luminoso-nubes-pardas-luz-montes-matizando-ilustra-zafir-veloz-curso
tirso-de-molina,del-castizo-caballo-descuidado.txt,mas-castizo-caballo-descuidado-hambre-apetito-satisface-verde-hierba-freno-duro-arzón
tirso-de-molina,que-confusion-enmaranados-cielos.txt,morir-muerte-si-celos-pues-enmarañados-aborrezco-perilo-tormento-tejiendo-eslabonan-cadenas-juez-agresor-tercero-tormentos-fundo-ama-ludovico-publicando-matarme-penar
tirso-de-molina,quiere-hacer-un-tapiz-la-industria-humana.txt,tapiz-mezcla-seda-lana-noble-hacer-industria-humana-materia-adorno-componer-pueda-pared-cuadra
tirso-de-molina,amor-hoy-como-astuto-me-aconsejas.txt,miel-esperanza-astuto-aconsejas-cogiendo-gustos-verdes-labre-amantes-jardín-aumentan
tirso-de-molina,oh-premio-rico-que-a-perder-provoca.txt,vos-amor-pues-premio-perder-provoca-seso-dichoso-enloquece-gozo-vuelve-sentencia
tirso-de-molina,pastorcico-nuevo.txt,bueno-vida-pastorcico-nuevo-color-pastor
tirso-de-molina,mariscal-si-sois-cuerdo-en-esta-empresa.txt,alma-pues-cuerdo-estimad-favores-dan-disgusto-veis-interesa
tirso-de-molina,falsa-amistad-ladron-disimulado.txt,falsa-amistad-invierno-ladrón-lisonjea-robar-perro-halaga-manjar-morder-después-derribado
tirso-de-molina,el-tardo-buey-atado-a-la-coyunda.txt,esperanza-espera-tardo-buey-atado-coyunda-noche-cerviz-cuchillo-garganta-alguna-vivir
tirso-de-molina,todo-es-temor-amor-todo-es-recelos.txt,alma-siempre-luchando-memoria-tantos-sobresaltos-penas-guerras-historia-encuaderna
tirso-de-molina,no-en-balde-nino-amor-te-pintan-ciego.txt,guante-labrador-pues-niño-pintan-efectos-ciego-diste-dejas-abrasado-conocieras
filippo-tommaso-marinetti,mar.txt,mar-rebelde-feroz-huele-saltar-salto-elástico-botar-cansarte-enorme-agachados-búfalos-bajos
filippo-tommaso-marinetti,abrazarte.txt,muchas-tan-vida-solo-veces-poder-pena-dentro-pecho-dijeron-marchado-adonde-vuelve-primero-lamenté-haberte-abrazado-muerte-llevó-dejó
filippo-tommaso-marinetti,los-viejos-marinos.txt,viejos-marineros-mar-recorren-orilla-playa-observan-comparten-sortilegios-aventuras-niños-desbocados-celebran-andanzas-lobos-océano
filippo-tommaso-marinetti,cuando-me-dijeron-que-te-habias-marchado.txt,muchas-tan-vida-veces-poder-pena-dentro-pecho-solo-sólo-dijeron-marchado-adonde-vuelve-primero-lamenté-haberte-abrazado-muerte-llevó
ida-vitale,como-las-gotas-en-el-vidrio.txt,gotas-exactamente-ávidas-breves-dar
ida-vitale,obligaciones-diarias.txt,acuérdate-olvides-aquella-cera-oscura-tender-canela-especias-verifica-rito-atenida-vino
ida-vitale,trastienda.txt,estratos-oro-halados-alta-tibios-lilas-lentísimos
ida-vitale,penitencia.txt,atrás-pasar-sal-precaria-perecer-petrificado-preso-parte-roto-encanto-paisaje
ida-vitale,quisieras-escribir-al-margen-de-combustiones.txt,quisieras-escribir-margen-combustiones-malezas-ametrallan-testimonios-fracaso-remediando-azogues-roídos-espejo-tormenta-té-amigos
ida-vitale,islas.txt,tanta-claridad-túneles-dédalos-dinamitados-renacer-laberintos-toro
ida-vitale,venturas-naturales.txt,si-incandescente-informe-días-plática-musgos
ida-vitale,cuadro.txt,construimos-orden-follaje-festín-luces-apariencia
ida-vitale,este-mundo.txt,sólo-acepto-iluminado-exalto-laberinto-segura-aunque-despierta-piso-paciencia
ida-vitale,aun-sigue-siendo-asi-icaricos.txt,sigue-siendo-caedizos-respectivo-barcas-plantaciones-trasmiten-partes-rescoldo
ida-vitale,abuela.txt,luz-olores-vestido-negro-papel-abuela-allí-sentada-evaporan-casamiento-secos-dieron-gusto-boca-guerras-muertos-aridez-molicie-murió-tal-merienda-sorbida
ida-vitale,subiamos-corriendo-la-larga-escalera.txt,subíamos-menos-hacia-corriendo-larga-mirábamos-detalles-sorpresas-ventana-abierta-sedimentos-subiera
ida-vitale,en-primer-plano-pliegues.txt,hacia-primer-plano-flordelisados-jinetes-usurpan-noticias-humanas-velo-nube-lejano-ríos-cintas-final-superficie-diseño-esmaltado
ida-vitale,dudamos-por-el-cielo.txt,dudamos-asomados-ceniciento-diafragma
ida-vitale,un-dia.txt,polo-ecuador-plumones-paraíso-artesa-cuenta-certera-quedarse-excavando
ida-vitale,fortuna.txt,ser-disfrutar-haber-podido-caminar-existir-entrar-oír-noche-casada-medida
ida-vitale,primero-te-retraes.txt,primero-pierdes-intentas-llegar-membrana-sientes-arena-reinar-morir
ida-vitale,se-calza-uno-las-botas-de-la-lluvia.txt,calza-botas-pesimismo-posible-acepta-encandilada-taza
ida-vitale,no-llores-vanamente-tu-fortuna.txt,llores-vanamente-escaleras-turbias-suben-esperanza-descienden-raudales-sombra-gustará-apagar
ida-vitale,si-ese-pasado.txt,si-volando-distintos-puntos-partida-llegase-serenísimo-vals-pudieran-acordarse-fascinación-fragmento-golpe-montaña
ida-vitale,mariposas.txt,hacia-luz-juegan-dos-seriado-semáforo-imprevisto
ida-vitale,agosto-santa-rosa.txt,miro-tan-puede-acabar-hojas-amarilla-tristeza-irnos-cambiando-torva-inundación-mirlo-deshecha-deshecho-cuerpo-destrozándose-torre-viene
ida-vitale,lectura.txt,siete-sílaba-silbo-sílabas-subía-vuelos-alcanzar-esconde-sierpe-discreta
ida-vitale,contra-las-invisibles-estrellas.txt,invisibles-estrellas-fresca-vía-brillante-lumbres-prendida
ida-vitale,todo-es-azul.txt,cosas-cae-igne-natura-renovatur-integra-aceite-pesa
ida-vitale,rase-un-bosque-de-palabras.txt,érase-leves-bosque-emboscada-vociferante-tácita-convención-musgo
ida-vitale,la-tarde-nitida.txt,llena-tientos-firmes-reserva-drupas-presagia-traslada-gasta-espléndidos-velos
ida-vitale,puede-cambiar-la-vida.txt,puede-sé-cambiar-árbol-cambia-pilar-suplicio-recubrirse-frutos
ida-vitale,vuelan-fronteras-de-un-pais.txt,vuelan-fronteras-país-cuyo-falso-centro-quién-dónde-norte-oeste-bruma
ida-vitale,una-historia-narcotica-empapa.txt,historia-narcótica-empapa-ciudad-suspendida-sueño-oxida-segregan
ida-vitale,corta-la-vida-o-larga-todo.txt,corta-vivimos-reduce-residuo-antiguos-viajes
ida-vitale,jardin-de-silice.txt,ahora-pagar-consumición-gastado-arrebato-andar-jardín-aramos-mismo-surco-fertilidad-van-entrando
ida-vitale,montevideo-nota-bene.txt,siempre-faltó-aulas-olvidan-latigazo-postulan-precarias-precauciones-nula-posdata
ida-vitale,virrey-caracoleante-mayo-duro.txt,virrey-mayo-dice-conclusión-relámpago-cierra-últimas-tardes
ida-vitale,homenaje-a-magritte.txt,llave-jinete-galopa-amazona-florestas-recuerdo-territorios-pecíolo-salen-seriadas-estratagemas-sortear-símiles-aproximaciones-candor-laborioso-león-vuela
ida-vitale,suponiendo-que-estamos-en-el-fondo.txt,pozo-suponiendo-dando-sentado-contenido-esperanzas-averígüese-tiempo-transcurrir
ida-vitale,a-cada-paso.txt,lenta-inconstante
ida-vitale,expectantes-palabras.txt,expectantes-fabulosas
ida-vitale,se-hieren-y-se-funden.txt,acaban-dejar-traviesas-gatitos-reino
ida-vitale,amanecer-solo.txt,rosa-noroeste-ardor-abren-biombos-gritos
ida-vitale,estan-aqui-y-alla-de-paso.txt,acuesta-mirada-aquí-ascua-ir-cualquier-desiertos-bravo-helada-queman-infinitos-haría
ida-vitale,estar-solo.txt,solo-desventurado-venturoso
ida-vitale,quizas.txt,sabiduría-consista-alejarse-vibra-movimiento-horrible-araña-realidad-situación
ida-vitale,un-fragor-y-la-muerte.txt,palabra-alrededor-reunido-heladamente-canta
ida-vitale,pasa-el-vertigo-de-ajenas.txt,pasa-vértigo-ajenas-corporaciones-emplumadas-fiestas-iras
lope-de-vega,de-una-virgen-hermosa.txt,sol-vio-brazos-oriente-helado-miró-quitó-estrella-lumbre-podía-hermosa
lope-de-vega,mano-amorosa-a-quien-amor-solia.txt,amorosa-solía-matases-autor-sangría-crueldad-milagro-ruego-corales-vierte-fuente-peña-podrán
lope-de-vega,quien-mata-con-mas-rigor.txt,locura-pues-mal-vida-mata-causa-desdén-contrario-forzoso-porfiar-pueden-juntar-acabarán-conmigo-guarda
lope-de-vega,dulce-desden-si-el-dano-que-me-haces.txt,males-bien-rigor-si-daño-haces-sabes-pertinaces-padezco-sino-gloria-saber-ofrezco-dame-prives
lope-de-vega,estos-los-sauces-son-y-esta-la-fuente.txt,montes-sol-sauces-vi-bellos-serena-humilde-cuarta-esmalta-campo-reverbera
lope-de-vega,quien-supiere-senores-de-un-pasante.txt,mal-señas-pasante-juana-parte-roto-demás-cejas-elefante-teta-despejado-nerón
lope-de-vega,cuando-imagino-de-mis-breves-dias.txt,remedio-quiere-razón-imagino-breves-tirano-anticipar-tristezas-falsas-alegrías-cristal
lope-de-vega,dios-centro-del-alma.txt,si-alma-verdad-caminara-corrió-ligera-deshizo-deseoso-llego-culpas-menos
lope-de-vega,a-una-rosa.txt,divino-así-artificio-sales-camisa-oh-granos-púrpura-inclina-basa-peregrina-forman
lope-de-vega,cuelga-sangriento-de-la-cama-al-suelo.txt,cuelga-sangriento-hombro-feroz-opuesto-betulia-despidió-rayos-ansia-rojo-velo-pabellón
lope-de-vega,ya-no-quiero-mas-bien-que-solo-amaros.txt,ser-ofreceros-merezco-admirar-respondiendo-quieren-espléndido-espíritus
lope-de-vega,buscaba-madalena-pecadora.txt,ojos-buscaba-madalena-pecadora-halló-cabellos-ata-sigue-occidente-dellos-peñascos
lope-de-vega,a-la-nueva-lengua.txt,habemos-llegamos-caballeros-nocturnar-palestra-entiendo-afecten-obstenta-limbos
lope-de-vega,desmayarse-atreverse-estar-furioso.txt,cobarde-mostrarse-satisfecho-ofendido-huir-beber-olvidar
lope-de-vega,versos-de-amor-conceptos-esparcidos.txt,engendrados-conceptos-partos-expósitos-rotos-anduvisteis-fuéranse-hurtáis-laberinto-dédalo
lope-de-vega,es-la-mujer-del-hombre-lo-mas-bueno.txt,veces-suele-da-ser-cielo-decir-cándido-muchas-trata
lope-de-vega,yo-vengo-de-ver-anton.txt,vengo-pobrezas
lope-de-vega,si-culpa-el-concebir-nacer-tormento.txt,sirve-después-si-vano-piensa-quimeras-estimarse-buscar-memoria-edificar
lope-de-vega,juntaronse-los-ratones.txt,librarse-después-juntáronse-ratones-largo-rato-disputas-dijeron-acertarían
lope-de-vega,mudanzas.txt,cuerpo-viento-humo-denso-fuerza-airada-pudo-red-región-desvanecido
lope-de-vega,cuando-en-mis-manos-rey-eterno-os-miro.txt,vez-tal-cándida-víctima-atrevida-indignidad-espanto-piedad-doy-arrepentido-ofenderos
lope-de-vega,las-pajas-del-pesebre.txt,mañana-hoy-pajas-flores-aunque-corona-niño-pesebre-lloráis-calor-vendrá-dormid-frías-abrigaros-blandas-espinas-pesar-grandes-deudas-pierden
lope-de-vega,era-la-alegre-vispera-del-dia.txt,dulce-alegre-víspera-nació-cárcel-humana-patria-viva-ardía-nueva-consejo-destierra
lope-de-vega,zagalejo-de-perlas.txt,vais-hace-frío-tan-zagalejo-lucero-traer-nacéis-risa-provoca-placer-cabellitos-pastorcito
lope-de-vega,la-anunciacion-encarnacion.txt,virgen-madre-dios-santa-divina-contemplando-grandezas-libro-escribieron-bajó-haciéndole-gracia-admirada
lope-de-vega,oh-engano-de-los-hombres-vida-breve.txt,dos-quiere-ser-tierra-vida-loca-vago-acerca-confiado-rama-leve-lejos-llamarte
lope-de-vega,ir-y-quedarse-y-con-quedar-partirse.txt,ir-alma-partir-oír-árbol-vela-consumirse-torres-caer-demonio-serlo-pedir
lope-de-vega,dormido-manzanares-discurria.txt,cuello-rostro-dormido-manzanares-discurría-menuda-coronado-juncia-verdes-alamedas
lope-de-vega,la-huida-a-egipto.txt,lleva-teme-sol-mas-noche-gloriosa-haréis-acaso-cause-lucen
lope-de-vega,estaba-maria-santa.txt,madre-virgen-dios-santa-divina-contemplando-grandezas-libro-escribieron-bajó-haciéndole-gracia
lope-de-vega,pues-andais-en-las-palmas.txt,duerme-ángeles-andáis-palmas-furiosos-vientos-suenan-hagáis
lope-de-vega,a-una-calavera-de-mujer.txt,aquí-arquitectura-huesos-presos-mirándola-marchita-helados-potencias-presunción
lope-de-vega,marcio-yo-ame-y-arrepentime-amando.txt,dos-arrepentime-empleado-quise-huyome-remedios-vanos-cesar-venció-creció-miráronme
lope-de-vega,mi-bien-nacido-de-mis-propios-males.txt,voces-destierro-niña-aprisa-quebranta-mina-pasa-indio-hallé-plata-llevolo-nacido
lope-de-vega,claro-cisne-del-betis-que-sonoro.txt,cisne-betis-sonoro-ennobleciste-ilustró-músico-bañando-ámbar-puro-castalio-coro
lope-de-vega,daba-sustento-a-un-pajarillo.txt,pajarillo-volvió-daba-sustento-hierros-portillo-fuésele-jaula-libre-suspiro-tardía-tendió
lope-de-vega,no-sabe-que-es-amor-quien-no-te-ama.txt,palma-perdí-sabe-esposo-cogollo-derrama-marfil-torno-sello-disfraz-jacintos-dejando
lope-de-vega,mire-senora-la-ideal-belleza.txt,divina-ideal-guiándome-vagarosas-absorto-ejemplares-formas-bajé-mirar
lope-de-vega,perdera-de-los-cielos-la-belleza.txt,dará-perderá-ordinario-eterno-juntáranse-inmortal-sujeta-hará-rostros-variar-humores
