,catulo-el-varo-a-mi-mio-a-sus-amores,alfonso-reyes-apenas,alejandra-pizarnik-alguien-mide-sollozando,jaime-sabines-la-cojita-esta-embarazada,alejandra-pizarnik-salvacion,tirso-de-molina-amor-hoy-como-astuto-me-aconsejas,alfonsina-storni-tu-dulzura,cesar-vallejo-y-si-despues-de-tantas-palabras,jaime-sabines-cantemos-al-dinero,alejandra-pizarnik-la-luz-es-demasiado-grande,cesar-vallejo-me-morire-en-paris-con-aguacero,alejandra-pizarnik-partir,alfonsina-storni-un-sol,tirso-de-molina-yo-os-prometi-mi-libertad-querida,alejandra-pizarnik-tal-vez-esta-noche-no-es-noche,alfonso-reyes-en-vano-ensayariamos-una-voz-que-les-recuerde-algo-a-los-hombres,vicente-huidobro-invierno-para-beberlo,alfonsina-storni-vida,alejandra-pizarnik-tu-eliges-el-lugar-de-la-herida,alfonsina-storni-anda-date-a-volar-hazte-una-abeja,alejandra-pizarnik-la-muerte-se-muere-de-risa-pero-la-vida,alfonsina-storni-en-el-fondo-del-mar,tirso-de-molina-oh-premio-rico-que-a-perder-provoca,alfonso-reyes-al-declinar-la-tarde-se-acercan-los-amigos,jaime-sabines-te-desnudas-igual-que-si-estuvieras-sola,alejandra-pizarnik-poema-para-el-padre,alfonsina-storni-el-cisne-enfermo,alejandra-pizarnik-cuando-me-miras,alejandra-pizarnik-ojos-primitivos,cesar-vallejo-verano,vicente-huidobro-el-celebre-oceano,alejandra-pizarnik-escribiendo,alfonso-reyes-caravana,alejandra-pizarnik-los-ausentes-soplan-grismente-y-la-noche-es-densa,cesar-vallejo-sauce,alfonsina-storni-al-mirar-mis-mejillas-que-ayer-estaban-rojas,alejandra-pizarnik-manana,alejandra-pizarnik-no-mas-las-dulces-metamorfosis-de-una-nina-de-seda,tirso-de-molina-versos-de-novela-cortesana,alejandra-pizarnik-tu-voz,jaime-sabines-yo-no-lo-se-de-cierto,alfonsina-storni-date-a-volar,jaime-sabines-esta-manana-imagine-mi-muerte,alfonso-reyes-no-es-cuba-donde-el-mar-disuelve-el-alma,vicente-huidobro-solitario-invencible,cesar-vallejo-al-fin-de-la-batalla,alejandra-pizarnik-escucho-resonar-el-agua-que-cae-en-mi-sueno,alfonsina-storni-lo-inacabable,cesar-vallejo-mayo,catulo-vivamos-mi-lesbia-y-amemos,alejandra-pizarnik-12,cesar-vallejo-el-poeta-a-su-amada,alfonsina-storni-una,catulo-pajarito-delicias-de-mi-nina,emily-dickinson-certidumbre,alejandra-pizarnik-caroline-de-gundorode,emily-dickinson-bueno-es-sonar-despertar-es-mejor,jaime-sabines-que-putas-puedo,alfonsina-storni-el-sueno,alejandra-pizarnik-los-trabajos-y-las-noches,alejandra-pizarnik-nunca-de-nuevo-la-esperanza,emily-dickinson-coloquio,alfonsina-storni-tu-que-nunca-seras,alejandra-pizarnik-manos-crispadas-me-confinan-al-exilio,alejandra-pizarnik-yo-no-se-de-pajaros,alejandra-pizarnik-canto,cesar-vallejo-el-pan-nuestro,alfonsina-storni-dijiste-la-palabra-que-enamora,catulo-la-goleta-aquella-que-veis-huespedes,alfonsina-storni-peso-ancestral,cesar-vallejo-los-pasos-lejanos,mario-benedetti-a-tientas,alfonsina-storni-al-oido,alejandra-pizarnik-signos,tirso-de-molina-no-en-balde-nino-amor-te-pintan-ciego,alejandra-pizarnik-mi-ser-henchido-de-barcos-blancos,alejandra-pizarnik-13,mario-benedetti-incitacion,alejandra-pizarnik-este-temporal-a-destiempo-estas-rejas-en-las-ninas-de-mis,alfonsina-storni-subconciencia,mario-benedetti-enamorarse-y-no,alfonsina-storni-espera,tirso-de-molina-mariscal-si-sois-cuerdo-en-esta-empresa,alejandra-pizarnik-de-rbol-de-diana,alfonsina-storni-sugestion-de-un-sauce,alfonsina-storni-dulce-y-sombrio,alejandra-pizarnik-explicar-con-palabras-de-este-mundo,emily-dickinson-a-salvo-en-sus-camaras-de-alabastro,alejandra-pizarnik-como-el-viento-sin-alas-encerrado-en-mis-ojos,alejandra-pizarnik-insiste-en-tu-abrazo,alfonsina-storni-la-inquietud-del-rosal,alfonso-reyes-quedate-callado,cesar-vallejo-piedra-negra-sobre-una-piedra-blanca,alejandra-pizarnik-si-te-atreves-a-sorprender,alejandra-pizarnik-la-enamorada,tirso-de-molina-que-confusion-enmaranados-cielos,alejandra-pizarnik-el-sol-como-un-gran-animal-demasiado-amarillo,jaime-sabines-pasa-el-lunes,emily-dickinson-cuando-cuento-las-semillas,cesar-vallejo-la-rueda-del-hambriento,vicente-huidobro-ilusiones-perdidas,alejandra-pizarnik-mis-alas,cesar-vallejo-los-nueve-monstruos,alfonso-reyes-el-descastado,alejandra-pizarnik-la-jaula,alejandra-pizarnik-la-carencia,alejandra-pizarnik-silencios,alejandra-pizarnik-crepusculo,alejandra-pizarnik-para-reconocer-en-la-sed-mi-emblema,alejandra-pizarnik-origen,alejandra-pizarnik-la-palabra-que-sana,alfonso-reyes-sol-de-monterrey,alfonso-reyes-la-tonada-de-la-sierva-enemiga,jaime-sabines-dice-ruben,alfonsina-storni-cancion-de-la-mujer-astuta,alejandra-pizarnik-todo-hace-el-amor-con-el-silencio,alejandra-pizarnik-esta-lila-se-deshoja,vicente-huidobro-monumento-al-mar,alejandra-pizarnik-amantes,alejandra-pizarnik-en-la-mano-crispada-de-un-muerto,alfonso-reyes-el-llanto,cesar-vallejo-espergesia,jaime-sabines-vieja-la-noche,emily-dickinson-en-mi-jardin-avanza-un-pajaro,alfonsina-storni-razones-y-paisajes-de-amor,alejandra-pizarnik-ante-la-lugubre-mania-de-vivir,mario-benedetti-el-amor-es-un-centro,alejandra-pizarnik-senor,alfonso-reyes-hoy-tuvimos-noticia-del-poeta,vicente-huidobro-el-espejo-de-agua,alejandra-pizarnik-el-sol-el-poema,jaime-sabines-mi-corazon-emprende,alejandra-pizarnik-alejandra-alejandra,alejandra-pizarnik-barcos-sobre-el-agua-natal,alejandra-pizarnik-y-es-siempre-el-jardin-de-lilas-del-otro-lado-del-rio,cesar-vallejo-gape,alfonsina-storni-soy,catulo-planid-oh-las-venus-y-los-deseos,alejandra-pizarnik-mata-su-luz-un-fuego-abandonado,alejandra-pizarnik-esta-mania-de-saberme-angel,alejandra-pizarnik-alguna-vez-de-un-costado-de-la-luna,cesar-vallejo-a-mi-hermano-miguel,alejandra-pizarnik-no-querer-blancos-rodando,alejandra-pizarnik-mensajeros-en-la-noche-anunciaron-lo-que-no-oimos,alfonsina-storni-tenias-miedo-de-mi-carne-mortal,jaime-sabines-te-quiero-a-las-diez-de-la-manana,vicente-huidobro-sobre-la-nieve-se-oye-resbalar-la-noche,alejandra-pizarnik-extrano-desacostumbrarme,cesar-vallejo-bordas-de-hielo,alejandra-pizarnik-sous-la-nuit,alfonsina-storni-parasitos,emily-dickinson-la-sortija,alfonsina-storni-indolencia,cesar-vallejo-entre-el-dolor-y-el-placer-median-tres-criaturas,vicente-huidobro-para-llorar,alejandra-pizarnik-peregrinaje,alejandra-pizarnik-privilegio,vicente-huidobro-viajero,alfonsina-storni-hombre-pequenito,alejandra-pizarnik-afuera-hay-sol,alejandra-pizarnik-caminos-del-espejo,tirso-de-molina-falsa-amistad-ladron-disimulado,mario-benedetti-once,alfonsina-storni-ay,alfonso-reyes-el-mal-confitero,alejandra-pizarnik-revelaciones,vicente-huidobro-el-paso-del-retorno,alejandra-pizarnik-18,alejandra-pizarnik-no-se-si-pajaro-o-jaula,cesar-vallejo-los-dados-eternos,alejandra-pizarnik-el-ausente,alejandra-pizarnik-te-hablo,alfonsina-storni-versos-otonales,alejandra-pizarnik-dice-que-no-sabe-del-miedo-de-la-muerte-del-amor,alejandra-pizarnik-poco-se-de-la-noche,alejandra-pizarnik-son-mis-voces-cantando,alfonsina-storni-dos-palabras,tirso-de-molina-pastorcico-nuevo,jaime-sabines-a-la-casa-del-dia,cesar-vallejo-tiempo-tiempo,catulo-veranio-de-todos-mis-amigos,alejandra-pizarnik-destrucciones,alejandra-pizarnik-sueno,cesar-vallejo-los-mineros-salieron-de-la-mina,alfonsina-storni-animal-cansado,vicente-huidobro-senora,alejandra-pizarnik-se-fuga-la-isla,alfonsina-storni-fiero-amor,alejandra-pizarnik-vida-mi-vida-dejate-caer-dejate-doler-mi-vida,alejandra-pizarnik-bosque-musical,mario-benedetti-ahora-en-cambio,cesar-vallejo-la-copa-negra,alfonsina-storni-soy-un-alma-desnuda-en-estos-versos,mario-benedetti-un-padre-nuestro-latinoamericano,alejandra-pizarnik-la-noche,alfonsina-storni-un-dia,cesar-vallejo-avestruz,alfonsina-storni-ayme,alejandra-pizarnik-linterna-sorda,vicente-huidobro-18,catulo-flavio-las-delicias-tuyas-a-catulo,alfonso-reyes-veracruz,mario-benedetti-todavia-tengo-casi-todos-mis-dientes,alfonsina-storni-el-ruego,alejandra-pizarnik-caer,alejandra-pizarnik-la-noche-se-astillo-de-estrellas,alejandra-pizarnik-hijas-del-viento,jaime-sabines-cuando-tengas-ganas-de-morirte,alfonsina-storni-alma-desnuda,alejandra-pizarnik-antes,jaime-sabines-tlaltelolco-68,alejandra-pizarnik-la-sangre-quiere-sentarse,alejandra-pizarnik-extrana-que-fui,mario-benedetti-pausa,alejandra-pizarnik-naufragio-inconcluso,alfonsina-storni-y-tu,alfonso-reyes-los-caballos,mario-benedetti-tactica-y-estrategia,jaime-sabines-los-amorosos,cesar-vallejo-himno-a-los-voluntarios-de-la-republica,alejandra-pizarnik-han-venido,alejandra-pizarnik-pido-el-silencio,catulo-a-quien-dono-este-agradable-nuevo-librito,mario-benedetti-a-la-izquierda-del-roble,alejandra-pizarnik--y-si-nos-vamos-anticipando,alejandra-pizarnik-una-flor,cesar-vallejo-deshojacion-sagrada,tirso-de-molina-todo-es-temor-amor-todo-es-recelos,cesar-vallejo-comunion,alejandra-pizarnik-la-mascara-y-el-poema,alejandra-pizarnik-que-bestia-caida-de-pasmo,alejandra-pizarnik-ese-instante-que-no-se-olvida,alfonso-reyes-la-habana,alfonsina-storni-queja,mario-benedetti-no-te-quedes-inmovil,alejandra-pizarnik-los-ausentes-soplan-y-la-noche-es-densa,alfonsina-storni-la-invitacion-amable,alejandra-pizarnik-fiesta-en-el-vacio,alejandra-pizarnik-formas,vicente-huidobro-la-vida-es-sueno,alejandra-pizarnik-el-esplendido-palacio-de-papel-de-los-peregrinajes-infantiles,alejandra-pizarnik-vertigos-o-contemplacion-de-algo-que-termina,alejandra-pizarnik-tiempo,alfonso-reyes-morir,alfonsina-storni-buscando-raices-de-alas,vicente-huidobro-sombra,alejandra-pizarnik-a-la-espera-de-la-oscuridad,alejandra-pizarnik-madrugada,mario-benedetti-hagamos-un-trato,mario-benedetti-corazon-coraza,alfonsina-storni-voy-a-dormir,alfonso-reyes-a-cuernavaca,alfonsina-storni-las-cosas-que-mueren-jamas-resucitan,cesar-vallejo-desnudo-en-barro,mario-benedetti-ahora-todo-esta-claro,alejandra-pizarnik-cantora-nocturna,alejandra-pizarnik-solo-un-nombre,alejandra-pizarnik-verde-paraiso,alejandra-pizarnik-estallara-la-isla-del-recuerdo,alejandra-pizarnik-la-que-murio-de-su-vestido-azul-esta-cantando,jaime-sabines-asi-es,alejandra-pizarnik-debajo-de-mi-vestido-ardia-un-campo-con-flores-alegres,alejandra-pizarnik-cenizas,vicente-huidobro-horas,vicente-huidobro-poema-funerario,alfonsina-storni-esta-tarde,alfonsina-storni-quisiera-esta-tarde-divina-de-octubre,emily-dickinson-en-mi-flor-me-he-escondido,cesar-vallejo-masa,alejandra-pizarnik-anillos-de-ceniza,alejandra-pizarnik-cuarto-solo,vicente-huidobro-arte-poetica,vicente-huidobro-hasta-cuando-sangraran-la-vida,alejandra-pizarnik-en-donde-el-miedo-no-cuenta-cuentos-y-poemas,cesar-vallejo-he-sonado-una-fuga-y-he-sonado,alfonso-reyes-glosa-de-mi-tierra,alfonsina-storni-moderna,alejandra-pizarnik-esperando-que-un-mundo-sea-desenterrado,alejandra-pizarnik-invocaciones,jaime-sabines-no-es-nada-de-tu-cuerpo,alfonsina-storni-viaje-finido,jaime-sabines-tarumba,alejandra-pizarnik-solamente,alfonsina-storni-oye-yo-era-como-un-mar-dormido,alejandra-pizarnik-exilio,alejandra-pizarnik-mi-amor-se-amplia,mario-benedetti-amor-de-tarde,alejandra-pizarnik-hemos-dicho-palabras,cesar-vallejo-los-heraldos-negros,alejandra-pizarnik-ya-he-perdido-el-nombre-que-me-llamaba,tirso-de-molina-el-tardo-buey-atado-a-la-coyunda,alejandra-pizarnik-estoy-con-pavura,alfonsina-storni-golondrinas,mario-benedetti-buenos-dias-gabriel,alfonsina-storni-el-engano,alfonsina-storni-retrato-de-garcia-lorca,alejandra-pizarnik-ya-comprendo-la-verdad,alejandra-pizarnik-un-lugar,alfonsina-storni-a-pesar-de-mi-misma-te-amo-eres-tan-vano,cesar-vallejo-epistola-a-los-transeuntes,alejandra-pizarnik-canta-lastimada-mia,alejandra-pizarnik-como-se-llama-el-nombre,alejandra-pizarnik-tu-haces-el-silencio-de-las-lilas-que-aletean,alfonso-reyes-es-toledo-ciudad-eclesiastica,alfonsina-storni-resurgir,alejandra-pizarnik-balada-de-la-piedra-que-llora,alejandra-pizarnik-emboscado-en-mi-escritura,alejandra-pizarnik-el-tiempo-tiene-miedo,alejandra-pizarnik-reconocimiento,alfonsina-storni-alma-muerta,alejandra-pizarnik-la-unica-herida,alfonsina-storni-senor-senor-hace-ya-tiempo-un-dia,alejandra-pizarnik-arpa-de-silencio,cesar-vallejo-absoluta,alejandra-pizarnik-solo-la-sed,alejandra-pizarnik-nada,alfonsina-storni-te-acuerdas,tirso-de-molina-coplas,alejandra-pizarnik-como-un-poema-enterado,alfonsina-storni-la-caricia-perdida,alfonsina-storni-frente-al-mar,mario-benedetti-ustedes-cuando-aman,alejandra-pizarnik-lejania,tirso-de-molina-del-castizo-caballo-descuidado,alfonsina-storni-pudiera-ser,alfonsina-storni-tu-me-quieres-blanca,alejandra-pizarnik-la-muerte-siempre-al-lado,alfonsina-storni-baja-del-cielo-la-endiablada-punta,alfonsina-storni-el-clamor,cesar-vallejo-cuidate-espana-de-tu-propia-espana,alejandra-pizarnik-lobscurite-des-eaux,alfonso-reyes-ausencias,alejandra-pizarnik-solamente-en-las-noches,alfonso-reyes-la-senal-funesta,mario-benedetti-viceversa,alejandra-pizarnik-sombras-de-los-dias-a-venir,alejandra-pizarnik-dama-pequenisima,alejandra-pizarnik-los-ojos-abiertos,alejandra-pizarnik-yo-soy,alfonsina-storni-paz,vicente-huidobro-alla-me-esperan-hasta-manana,alfonsina-storni-palabras-a-ruben-dario,emily-dickinson-a-una-casa-de-rosa-no-te-acerques,alfonsina-storni-adios,alejandra-pizarnik-y-fue-entonces,alfonsina-storni-viaje,alfonsina-storni-yo-en-el-fondo-del-mar,vicente-huidobro-expres,mario-benedetti-ningun-padre-de-la-iglesia,mario-benedetti-nostalgia,alfonsina-storni-dolor,alfonsina-storni-aspecto,alfonso-reyes-la-vecindad-del-mar-queda-abolida,mario-benedetti-te-quiero,alejandra-pizarnik-el-miedo,vicente-huidobro-fatiga,alejandra-pizarnik-moradas,jaime-sabines-los-dias-inutiles,jaime-sabines-te-desnudas-igual,vicente-huidobro-noche,alejandra-pizarnik-solo-un-amor,alejandra-pizarnik-el-viento-me-habia-comido,mario-benedetti-porque-te-tengo-y-no,alejandra-pizarnik-mas-alla-del-olvido,alejandra-pizarnik-mucho-mas-alla,alfonsina-storni-quiero-un-amor-feroz-de-garra-y-diente,alfonsina-storni-oh-fiero-amor-llegaste-como-la-mariposa,alejandra-pizarnik-dias-contra-el-ensueno,alfonso-reyes-no-aqui-la-tierra-triunfa-y-manda,alejandra-pizarnik-poema,alejandra-pizarnik-y-sobre-todo-mirar-con-inocencia,emily-dickinson-pequenez,alejandra-pizarnik-sentido-de-su-ausencia,alfonsina-storni-bajo-sus-lomos-rojos-en-la-oscura-caoba,mario-benedetti-no-te-rindas,alejandra-pizarnik-quien-alumbra,catulo-preguntas-cuantos-a-mi-besares,alfonsina-storni-noche-divina,alfonsina-storni-amor,cesar-vallejo-donde-nunca-llegaremos,alfonsina-storni-el-racimo-inocente,mario-benedetti-no-te-salves,alejandra-pizarnik-he-nacido-tanto,cesar-vallejo-romeria,alfonsina-storni-duerme-tranquilo,alejandra-pizarnik-memoria,alfonsina-storni-oh-tu,alejandra-pizarnik-en-un-ejemplar-de-les-chants-de-maldoror,alejandra-pizarnik-y-aun-me-atrevo-a-amar,jaime-sabines-adan-y-eva,alejandra-pizarnik-la-sombra-cubre-petalos-mirados,alejandra-pizarnik-la-mesa-verde,mario-benedetti-sindrome,alfonsina-storni-bajo-tus-miradas,alejandra-pizarnik-rescate,alejandra-pizarnik-comunicaciones,jaime-sabines-pequena-del-amor,alejandra-pizarnik-mendiga-voz,alejandra-pizarnik-llame-llame-como-la-naufraga-dichosa,mario-benedetti-arte-poetica,jaime-sabines-algo-sobre-la-muerte-del-mayor-sabines--segunda-parte,alfonsina-storni-camino-lentamente-por-la-senda-de-acacias,alfonsina-storni-soy-suave-y-triste-si-idolatro-puedo,catulo-pobre-catulo-que-dejes-de-hacer-lo-indebido,alfonsina-storni-capricho-2,mario-benedetti-tus-manos-son-mi-caricia,tirso-de-molina-movido-de-mis-ruegos-febo-el-paso,alejandra-pizarnik-en-el-eco-de-mis-muertes,alejandra-pizarnik-el-viento-muere-en-mi-herida,vicente-huidobro-la-poesia-es-un-atentado-celeste,alejandra-pizarnik-la-ultima-inocencia,alejandra-pizarnik-si-yo-me-atrevo,jaime-sabines-me-tienes-en-tus-manos,vicente-huidobro-estrella-hija-de-estrella,catulo-hola-muchacha-sin-nariz-pequena,alejandra-pizarnik-la-mano-de-la-enamorada-del-viento,alfonso-reyes-la-amenaza-de-la-flor,alejandra-pizarnik-fronteras-inutiles,alejandra-pizarnik-noche,vicente-huidobro-me-alejo-en-silencio,alfonsina-storni-sabado,alejandra-pizarnik-21,alfonsina-storni-transfusion,cesar-vallejo-medialuz,mario-benedetti-que-golpee,alejandra-pizarnik-del-combate-con-las-palabras-ocultame,alejandra-pizarnik-en-la-noche-a-tu-lado,alejandra-pizarnik-15,cesar-vallejo-yeso,jaime-sabines-miss-x,vicente-huidobro-aqui-estamos,jaime-sabines-te-quiero-porque-tienes,cesar-vallejo-quien-hace-tanta-bulla,alfonsina-storni-por-diez-centavos-lo-compre-en-la-esquina,cesar-vallejo-amada-en-esta-noche-tu-te-has-crucificado,tirso-de-molina-sale-el-sol-por-el-cielo-luminoso,vicente-huidobro-balada-de-lo-que-no-vuelve,alejandra-pizarnik-despedida,alejandra-pizarnik-35,alejandra-pizarnik-3,mario-benedetti-ustedes-y-nosotros,alejandra-pizarnik-el-despertar,alfonsina-storni-un-lapiz,emily-dickinson-altivez,vicente-huidobro-alerta,vicente-huidobro-hija,alfonsina-storni-se-me-va-de-los-dedos-la-caricia-sin-causa,alejandra-pizarnik-figuras-y-silencios,alejandra-pizarnik-yo-no-se-de-la-infancia,tirso-de-molina-un-ano-cielos-ha-que-amor-me-obliga,tirso-de-molina-quiere-hacer-un-tapiz-la-industria-humana,alfonsina-storni-plegaria-a-la-traicion,alfonsina-storni-asi,alfonsina-storni-el-divino-amor,alejandra-pizarnik-reloj,alejandra-pizarnik-en-un-otono-antiguo,alfonsina-storni-siete-vidas,alejandra-pizarnik-la-danza-inmovil,mario-benedetti-ngelus,alfonso-reyes-visitacion,emily-dickinson-no-era-la-muerte-pues-yo-estaba-de-pie,alejandra-pizarnik-desnudo-sonando-una-noche-solar
